date,NVDA,AVGO,MSFT,META,JPM,XLF,XOM,SPY
2024-09-11,116.5871582,155.3484192,416.4611511,508.4170532,198.8740692,42.9574852,102.9087067,541.5985107
2024-09-12,118.8211823,161.5222931,420.3595276,522.0952759,198.2694855,43.05450058,104.3249664,546.1605225
2024-09-13,118.7812729,164.5945282,423.8937683,521.1218872,196.0814514,43.18061447,104.2499313,549.0128784
2024-09-16,116.4674835,160.9922485,424.6320496,530.2294312,199.4786682,43.74328995,105.7130814,549.8237915
2024-09-17,115.2806702,159.4708862,428.3828735,533.2519531,200.8126373,43.97613144,107.0918198,550.0484619
2024-09-18,113.0666122,158.6856384,424.1103821,534.8727417,199.1620026,43.84030533,107.4669952,548.4171753
2024-09-19,117.5545731,164.8699646,431.8677979,555.9016113,201.9930267,44.32537079,108.7988434,557.7755127
2024-09-20,115.6895676,168.493927,428.5009766,558.1387939,202.5784454,44.29626465,108.114151,556.8112793
2024-09-23,115.9488831,170.3059082,426.7683716,561.1813354,202.9143066,44.24271774,110.0744171,558.2027588
2024-09-24,120.5465469,172.1769562,422.4958496,560.1075439,203.0582733,43.87273407,109.7836609,559.7999878
2024-09-25,123.1794815,172.8466034,425.3901062,565.05896,201.7147217,43.60984802,107.6451874,558.5653687
2024-09-26,123.7080612,175.3774567,424.6025696,564.5917358,201.3212738,43.83378601,105.7975006,560.7797852
2024-09-27,121.075119,170.0597076,421.363739,564.1144409,202.0122375,43.96036148,108.6300125,559.9665527
2024-09-30,121.1150208,169.8726044,423.6082764,569.1653442,202.3576965,44.1258812,109.9431152,562.2103882
2024-10-01,116.6868896,164.9192047,414.1477661,573.1723022,198.6917419,43.89220428,112.4848709,557.1738892
2024-10-02,118.5319519,168.0606232,410.6431274,569.5332642,198.9316559,43.94088745,113.9761658,557.4090576
2024-10-03,122.5212479,169.2718811,410.0622559,579.4362793,196.9547119,43.70720673,114.9703674,556.3899536
2024-10-04,124.5857086,173.9495392,409.5896912,592.5309448,203.9453735,44.44718933,117.0806808,561.446106
2024-10-07,127.378212,172.4132996,403.1711121,581.4348755,203.6653442,43.90193939,117.5871658,556.3703613
2024-10-08,132.5343628,177.9772491,408.2607117,589.4984131,203.4915619,44.15509033,114.4638824,561.6323242
2024-10-09,132.2950287,183.1177521,410.9679565,587.132019,206.0695953,44.56402588,114.5107803,565.5224609
2024-10-10,134.4492493,182.8616943,409.3731384,580.4902954,205.5095673,44.4277153,115.4955978,564.5326538
2024-10-11,134.43927,178.7158051,409.8457031,586.5752563,214.6341095,45.2845192,115.9364243,567.9133301
2024-10-14,137.7005463,179.5331726,412.6218567,587.0425415,213.8519897,45.5668869,116.3772354,572.5579224
2024-10-15,131.2478485,173.2995911,412.2280273,582.9163208,214.7306671,45.66425323,112.8788071,568.109314
2024-10-16,135.3568115,174.1268311,409.6487732,573.4904785,215.9376068,46.22896957,113.1695633,570.5785522
2024-10-17,136.5635529,178.7650757,410.2394104,573.6297607,216.6907196,46.35553741,112.8788071,570.6274414
2024-10-18,137.6307068,177.1500397,411.6570435,573.1723022,217.608017,46.36528015,112.5598984,572.8225098
2024-10-21,143.3254242,177.2485199,412.2674561,571.869751,215.3196564,45.99528885,112.6255569,571.8817139
2024-10-22,143.2057495,176.6478119,420.8616943,578.6806641,216.4010773,45.90766525,113.207077,571.5780029
2024-10-23,139.1865234,170.867218,417.9968872,560.4654541,215.7155457,45.86871719,112.8037643,566.3552246
2024-10-24,140.034256,168.7401123,418.1249084,564.5321045,217.2314453,45.90766525,112.1659622,567.5801392
2024-10-25,141.1612244,170.364975,421.4916992,569.9707031,214.6534119,45.40136719,112.0721817,567.3840942
2024-10-28,140.1439819,169.3999176,419.9559631,574.8526611,217.733551,45.96607971,111.5188065,569.1381226
2024-10-29,140.871994,176.5099487,425.2326355,589.8862305,215.2230988,45.68371582,109.9993896,570.0592041
2024-10-30,138.9671173,173.9495392,425.8035889,588.4146118,216.681076,45.88819504,109.4460144,568.3345947
2024-10-31,132.4047394,167.1841736,400.0307312,564.3331909,214.2768402,45.2553215,109.5304184,557.1934814
2024-11-01,135.0376587,166.3471222,403.9881897,563.9155273,215.2617188,45.41110229,107.8140182,559.545166
2024-11-04,135.6859436,165.9827423,402.1079102,557.4727173,212.2105713,45.06058884,111.2468109,558.3399048
2024-11-05,139.5355835,171.2512665,405.0612183,569.1553955,213.8616486,45.47924805,111.5750885,565.0912476
2024-11-06,145.2203522,176.8152161,413.6455994,568.7776489,238.5509949,48.24442673,113.4884338,579.1425781
2024-11-07,148.4815826,181.0103455,418.8139954,588.3153076,228.2388458,47.46550369,113.6291428,583.6206055
2024-11-08,147.2349243,180.842926,415.9689636,585.96875,228.818161,47.89390945,113.5916214,586.1486206
2024-11-11,144.8712616,176.1849823,411.5093994,579.8339844,231.0485992,48.57546616,112.9913559,586.7071533
2024-11-12,147.8931427,173.5359344,416.451355,581.4745483,231.3093109,48.42942429,112.8788071,584.8846436
2024-11-13,145.8785858,170.9361725,418.587616,576.6821899,232.8542023,48.45862961,113.9292755,585.1687622
2024-11-14,146.3672791,167.7849121,420.2513428,573.8583984,233.5397339,48.33205414,114.004921,581.4060669
2024-11-15,141.6000366,162.3292694,408.5462341,550.9104004,236.8612671,48.55599594,112.8228912,573.9591064
2024-11-18,139.7749329,163.146637,409.2944336,551.2285767,236.5909119,48.70204163,113.7685165,576.310791
2024-11-19,146.6165771,162.8315125,411.2928467,557.880249,234.7177124,48.38072968,112.1798553,578.4174805
2024-11-20,145.499588,160.7634888,409.028595,562.2849121,232.4873047,48.23468399,113.7779694,578.6134644
2024-11-21,146.2774963,161.4429779,407.2628784,559.8688965,236.3302155,48.84808731,115.3004379,581.7196655
2024-11-22,141.5701447,161.7285614,411.336792,555.9415283,239.9896698,49.39332962,115.168045,583.522644
2024-11-25,135.6560059,162.3095856,413.102478,561.8772583,241.669754,49.71463776,113.4470062,585.5020142
2024-11-26,136.5535889,162.2308197,422.1775818,570.2590332,241.3607941,49.81200409,111.555748,588.5591431
2024-11-27,134.9778137,157.2380219,417.2454224,565.9439697,241.1869812,49.90936661,111.2626038,586.7758179
2024-11-29,137.8800507,159.6112976,417.7090454,571.0346069,241.1193848,49.98725891,111.5462875,590.4209595
2024-12-02,138.2590179,163.9738312,425.1269531,589.4387207,237.7689209,49.49069977,111.4422684,591.479126
2024-12-03,139.8846893,165.5888519,425.3439941,610.1397095,236.3881683,49.12070847,111.2720566,591.753479
2024-12-04,144.7515869,167.9621582,431.4795227,610.2689209,235.0170593,48.93571472,108.0663834,595.4279785
2024-12-05,144.681778,167.8735199,436.6088867,605.4466553,237.0254364,49.08176422,108.5391846,594.4480591
2024-12-06,142.068634,176.7955322,437.5459595,620.2017822,238.840683,49.07203293,107.3949738,595.5750122
2024-12-09,138.4480743,176.2145233,439.9626465,610.0601196,235.4129333,48.4002037,106.7614136,592.5079346
2024-12-10,134.7178192,169.1931305,437.3092041,615.7772827,234.4956512,48.39047623,106.5439148,590.6658936
2024-12-11,138.9467468,180.4096375,442.8923035,629.060791,235.1425781,48.48783112,105.8346939,595.2320557
2024-12-12,136.9819183,177.9083099,443.4545898,627.1815796,233.2114258,48.27363586,105.7401276,592.1651001
2024-12-13,133.8999634,221.3759918,441.1956787,616.8013306,231.6762238,48.23468399,104.8134155,592.0474243
2024-12-16,131.6558228,246.1921692,445.4570312,621.1697388,231.328598,48.14705658,102.5722733,594.5755005
2024-12-17,130.0500336,236.5709686,448.2880249,616.3933105,230.15065,47.80627823,102.137291,592.1259155
2024-12-18,128.5738983,220.213974,431.4499512,594.2526855,222.4358063,46.37501907,100.6337357,574.4784546
2024-12-19,130.3392487,214.9947052,431.0947876,592.6407471,224.9366302,46.54053497,99.77321625,574.302063
2024-12-20,134.3487854,217.4270782,430.6706543,582.37146,229.4168091,47.23182678,100.1136551,581.1999512
2024-12-23,139.3058319,229.4240875,429.3389893,596.8996582,230.1795959,47.34525299,100.5202789,584.6804199
2024-12-24,139.8544159,236.6617584,433.3635254,604.7608032,233.9645844,47.90259933,100.61483,591.1790771
2024-12-26,139.565155,242.2702484,432.1600952,600.3824463,234.766037,48.01993561,100.6999283,591.2183838
2024-12-27,136.6527557,238.7057037,424.683075,596.8598633,232.8638611,47.66792679,100.6904831,584.9949341
2024-12-30,137.1315155,232.6134186,419.0604248,588.3319092,231.0775757,47.20835876,100.0096283,578.3192749
2024-12-31,133.9398651,228.9204865,415.7756958,582.630249,231.4541626,47.25725174,101.7212143,576.215332
2025-01-02,137.9493866,229.0587311,412.8953552,596.2927246,231.7341461,47.13991165,101.4753418,574.7994995
2025-01-03,144.0933075,229.6215668,417.6005554,601.6561279,234.9011841,47.51147842,101.9954453,581.9864502
2025-01-06,149.0403748,233.4329681,422.0394592,627.1004639,233.7559509,47.36481094,101.881958,585.3391113
2025-01-07,139.7745972,225.7607727,416.6339111,614.8509521,236.0076141,47.25725174,102.8370438,578.7224121
2025-01-08,139.7446747,226.4223633,418.7941284,607.7161255,235.9687958,47.4137001,101.1160126,579.5679321
2025-01-10,135.5556335,221.485321,413.2603455,612.8309326,232.8048096,46.26966095,100.7472229,570.7193604
2025-01-13,132.8826294,222.4529572,411.5242004,605.3379517,237.0169678,46.60211945,103.347702,571.604248
2025-01-14,131.4164429,221.8703918,410.0249023,591.3272095,240.180954,47.17901993,103.7543106,572.3908081
2025-01-15,135.8847809,225.1288452,420.5204163,614.0847168,244.9172058,48.3817215,105.4469833,582.8025513
2025-01-16,133.2217407,226.5211029,418.8138428,608.293396,246.7806702,48.70439911,105.2673111,581.6817017
2025-01-17,137.3509521,234.4499969,423.2033691,609.7561646,251.5266418,49.11507416,106.2129517,587.5217896
2025-01-21,140.4628143,237.283844,422.6806335,613.4280396,255.2826233,49.52575302,105.4091644,592.8995361
2025-01-22,146.686554,237.876297,440.1402893,620.4332886,255.0982361,49.29108047,103.574646,596.232605
2025-01-23,146.8361511,237.2542114,440.6433411,633.3197021,258.1166687,49.574646,104.1609421,599.4868164
2025-01-24,142.2481384,241.6185303,438.0293274,644.3054199,257.0393372,49.72131729,102.7519455,597.7368164
2025-01-27,118.1112366,199.5846405,428.6583252,656.6344604,258.0195923,50.26888275,104.1798401,589.2816162
2025-01-28,128.6536865,204.748764,441.1266785,671.0134277,259.2716064,50.18088531,102.1656647,594.3449097
2025-01-29,123.3774796,203.7514954,436.3227844,673.1627197,258.7280884,50.14176941,102.7613983,591.680542
2025-01-30,124.3249969,212.9442596,409.354126,683.6210327,260.3294678,50.62089539,103.6124725,594.8561401
2025-01-31,119.7569351,218.4836121,409.4231873,685.7902832,259.4268494,50.32754898,101.0214539,591.6903076
2025-02-03,116.3558273,214.9881439,405.339386,694.029541,258.9512939,50.12221527,101.2673035,587.7084961
2025-02-04,118.3406296,219.6289673,406.7696838,700.7265625,260.0480347,50.004879,103.9812546,591.651001
2025-02-05,124.5045319,229.0784607,407.6771851,701.4031982,262.4646606,50.53289032,103.9056168,594.0499878
2025-02-06,128.3444824,228.4465485,410.172821,708.4880981,268.7441101,50.95334625,102.5344467,596.114624
2025-02-07,129.5014496,222.0382538,404.1852722,711.0056763,267.6764832,50.66978073,102.969429,590.6580811
2025-02-10,133.2217407,232.0802002,406.6217346,713.871521,263.0567322,50.26888275,104.936348,594.6693115
2025-02-11,132.4537506,232.0802002,405.852356,716.2597046,266.8903503,50.39599609,105.5982895,595.1216431
2025-02-12,130.7980804,233.3737335,403.4849243,721.8123169,267.336792,50.21999741,102.4211807,593.2044067
2025-02-13,134.9372559,232.8306427,404.9645691,724.9766846,268.1811829,50.55244827,103.1653671,599.4671631
2025-02-14,138.4879761,230.1053772,402.8832397,733.0467529,268.4432373,50.65022659,103.2703247,599.4377441
2025-02-18,139.0365601,225.6521759,404.0767822,712.8466187,271.7042847,51.01201248,105.0830841,601.1975708
2025-02-19,138.8669739,225.8496399,409.1370544,700.3085938,271.0249023,51.03156662,105.2357254,602.6133423
2025-02-20,139.7446747,223.8847046,411.3016968,691.4224854,258.9415894,50.24932861,106.8576813,600.1062622
2025-02-21,134.079483,215.9064636,403.4735718,680.1879883,256.4570312,49.62353516,105.6078339,589.842041
2025-02-24,129.9403229,205.3115845,399.312439,664.8438721,253.6423798,49.83864975,106.1611938,587.1578979
2025-02-25,126.2998199,199.9894409,393.2832031,654.2661133,249.8184662,49.82887268,104.6919098,584.237915
2025-02-26,130.9376984,210.2584991,395.0919495,670.3864746,251.1675262,49.72131729,104.4343033,584.5327759
2025-02-27,119.8367233,195.3091431,387.9755554,655.0025024,251.4198303,49.99510193,105.0926285,575.2025757
2025-02-28,124.5942993,196.9186096,392.3837585,664.9135742,256.8549194,51.02179337,106.2184525,584.1789551
2025-03-03,113.7626114,185.010498,383.9823914,651.8282471,252.943634,50.59156418,102.812355,573.9442139
2025-03-04,115.6875763,185.1191101,384.1009827,636.8521729,242.8790894,48.81195831,102.6024551,567.1504517
2025-03-05,116.9941635,189.1674805,396.3669739,653.2411499,244.1213531,49.0955162,100.598877,573.2460327
2025-03-06,110.2817001,177.1902466,392.2849426,624.8416138,239.2783508,48.28394318,102.6787872,563.0703125
2025-03-07,112.3961792,192.5049133,388.74646,622.5827637,235.1437988,48.02971268,104.0144958,566.2261963
2025-03-10,106.7010651,182.1272736,375.7490234,595.0488281,225.3801422,46.95413589,106.6668701,551.1445312
2025-03-11,108.4764252,187.6962433,376.0357056,602.730835,222.3908539,46.55323029,104.1480865,546.5629272
2025-03-12,115.4488525,191.7841034,378.8229675,616.5127563,221.1873779,46.62167358,104.1194534,549.4632568
2025-03-13,115.2892532,188.9502563,374.3751526,587.7349854,218.5571899,46.3674469,103.6805725,542.1386719
2025-03-14,121.3639297,193.0776062,384.0515747,605.1494751,225.5936584,47.44303513,106.7622681,553.3369751
2025-03-17,119.2293091,192.0507202,384.1899719,602.4603271,227.0397644,48.00037766,108.5368805,557.6038818
2025-03-18,115.1396255,186.2941284,379.0700378,580.0112915,228.0491333,47.94170761,108.4223785,551.5770874
2025-03-19,117.2243576,193.107254,383.3201599,581.7044067,232.0671844,48.46972656,110.1111298,557.5842285
2025-03-20,118.2318115,188.7098694,382.351532,583.6365967,231.9701233,48.53817368,110.5786209,555.9718628
2025-03-21,117.4039078,189.8191223,386.7202454,593.8452148,234.5129547,48.36216736,110.1969833,556.1552124
2025-03-24,121.1045914,189.4130554,388.519104,616.354126,240.7535858,49.21496582,110.4832153,566.1151733
2025-03-25,120.3863983,186.4517822,390.5750122,623.7840576,243.7331543,49.48974228,111.2369232,567.4760742
2025-03-26,113.4738235,177.5481415,385.4452209,608.5158081,243.6361084,49.34254456,112.8398056,560.7012939
2025-03-27,111.1496887,170.3380585,386.0481262,600.1497192,240.8118134,49.24440765,112.4772415,559.2122192
2025-03-28,109.3941193,167.4956055,374.4047852,574.4138794,235.697052,48.29249191,112.3246078,547.9506836
2025-03-31,108.1073532,165.8218536,371.0343628,574.0354614,238.0748749,48.88130569,113.4694977,551.6289062
2025-04-01,109.8729019,166.9013824,377.7554626,583.6365967,236.4831848,48.82242203,113.5744553,553.1870117
2025-04-02,110.1422195,170.437088,377.7060852,581.5749512,238.5795746,49.22477722,113.2214355,556.6877441
2025-04-03,101.5439148,152.5307465,368.7808533,529.4758911,221.9541168,46.80083084,107.2679443,529.2537231
2025-04-04,94.07275391,144.8848877,355.6647949,502.6943665,205.3434296,43.3759079,99.54937744,498.2697144
2025-04-07,97.3943634,152.6594849,353.7077637,514.1679077,209.4057617,43.26795197,98.21366119,497.3822021
2025-04-08,96.05775452,154.5313568,350.4460754,508.3912964,211.778717,43.10112,96.14328766,489.5917969
2025-04-09,114.0423889,183.3716583,385.9591064,583.4074707,228.8385925,46.3494072,100.9423523,541.0084229
2025-04-10,107.2994003,170.6450806,376.9252319,544.086731,221.7783356,45.05401611,95.34185791,517.3019409
2025-04-11,110.6509476,180.1924896,383.9428711,541.3776855,230.6549377,45.79985046,98.40447998,526.5320435
2025-04-14,110.4314957,176.6468811,383.3102722,529.3364868,229.209671,46.27089691,98.64299774,531.6401978
2025-04-15,111.9177475,177.2312012,381.254425,519.416626,227.6570282,46.38866425,98.36631012,530.151123
2025-04-16,104.2271423,172.9328918,367.2982178,500.2840881,224.2196503,45.66246033,99.40627289,518.3669434
2025-04-17,101.2346802,169.3476715,363.5126648,499.457489,226.5144958,45.78022385,102.0109177,519.1065063
2025-04-21,96.66622162,164.6135864,354.953125,482.7053223,223.614212,44.79886627,100.5130005,506.7503967
2025-04-22,98.64122772,167.9512177,362.5638733,498.2622681,230.0592499,46.28071213,103.3275681,519.9348755
2025-04-23,102.4516144,175.2108002,370.04599,518.1716309,235.2250671,46.83027267,102.4402618,527.9914551
2025-04-24,106.162262,186.3428192,382.8061829,530.9997559,238.8967896,47.35039139,103.6424179,539.1051636
2025-04-25,110.730751,190.4628754,387.3034363,545.0628662,237.8323975,47.12467957,103.5851669,543.0003662
2025-04-28,108.4564896,190.6213226,386.6213989,547.5227661,237.5101318,47.27187729,103.6424179,543.2073975
2025-04-29,108.7457428,189.3338318,389.4680176,552.2038574,238.877243,47.7625618,103.3848038,546.6293335
2025-04-30,108.6459961,190.6213226,390.6738586,546.7858276,238.877243,47.85087585,100.7801514,546.8462524
2025-05-01,111.3292313,195.4346619,420.4641418,569.9022827,241.0939789,47.84106445,100.9232635,550.7216187
2025-05-02,114.2119751,201.6840363,430.2294922,594.6122437,246.5820312,48.83222961,101.333519,558.8967285
